codigo_apa,descricao,data_inici,latitude,longitude,morada,codigo_pos,localidade,geometry
ELE05227,REE UL Centro Académico Caleidoscópio,2021-05-22,38.75729,-9.15641,Campo Grande 18,1700-162,LISBOA,POINT (-9.156409999999994 38.75729000000001)
ELE05228,REE UL Pavilhão de Portugal,2021-05-22,38.7526897,-9.1581558,"Cidade Universitária, Alameda da Universidade",1649-004,LISBOA,POINT (-9.158155799999975 38.75268970000002)
ELE05232,REE Leroy Merlin - CC Colombo,2021-05-22,38.754945,-9.18997,"Galeria comercial Continente, AV. Lusiada",1500-192,LISBOA,POINT (-9.189970000000017 38.75494500000002)
ELE05287,REE JF - São Vicente,2021-05-22,38.719813,-9.129375,Rua Josefa de Óbidos nº 5,1170-196,LISBOA,POINT (-9.129374999999982 38.71981299999999)
ELE05308,REE Lux Concept - Faculdade de Psicologia da Universidade de Lisboa,2021-05-22,38.7526488,-9.1553226,Alameda da Universidade,1649-013,LISBOA,POINT (-9.155322599999977 38.752648799999974)
ELE05310,REE João Jacinto Tomé SA,2021-05-22,38.71179,-9.16816,"Rua Possidónio da Silva, 158A",1399-008,LISBOA,POINT (-9.16816 38.71179000000001)
ELE05318,REE Ismaco Development,2021-05-22,38.708072,-9.161616,"R. S. Domingos à Lapa, 58",1200-836,LISBOA,POINT (-9.16161599999998 38.708072000000016)
ELE05357,REE Hu Zhongyan,2021-05-22,38.74814,-9.13891,"Rua José Pinheiro de Melo, 59 - A",1700-265,LISBOA,POINT (-9.13891000000001 38.74813999999998)
ELE05393,"REE Lisvalplus, Lda",2021-05-22,38.76857,-9.158,"Rua Ladislau Patrício, 4C",1750-136,LISBOA,POINT (-9.158000000000015 38.76857000000001)
ELE05413,REE RTP - Lisboa,2021-05-22,38.757351,-9.1171911,"Rua Conselheiro Emídio Navarro, 37",1849-030,LISBOA,POINT (-9.117191100000014 38.75735100000003)
ELE05419,REE Hospital CUF Descobertas,2021-05-22,38.758017,-9.099265,Rua Mário Botas (Parque das Nações),1998-018,LISBOA,POINT (-9.099265000000003 38.758016999999995)
ELE05449,REE Candy - Duque de Palmela,2021-05-22,38.72342,-9.15014,"Rua Duque de Palmela, 25 - 2º Andar",1250-097,LISBOA,POINT (-9.150140000000022 38.723419999999976)
ELE05475,REE Lux Concept - UL Faculdade de Medicina,2021-05-22,38.7468038,-9.1609454,Av. Prof. Egas Moniz MB,1649-028,LISBOA,POINT (-9.160945400000003 38.74680380000001)
ELE05489,REE Carclasse - Av. Marechal Gomes da Costa,2021-05-22,38.75894,-9.11487,"Av Marechal Gomes da Costa, 33",1800-255,LISBOA,POINT (-9.114869999999996 38.758939999999996)
ELE05490,REE Carclasse - Alameda dos Oceanos,2021-05-22,38.7790057431,-9.09512779911,Alameda dos Oceanos – Lote 4.65,1990-505,LISBOA,POINT (-9.0951278 38.77900574)
ELE05494,REE Epson - Gertal (Col. Maria Pia),2021-05-22,38.72398,-9.11432,"Rua Madre Deus, 1",1900-312,LISBOA,POINT (-9.11432000000002 38.72397999999998)
ELE05495,REE Epson - Gertal (Col. Manuel Bernardes),2021-05-22,38.7238627,-9.2384255,QUINTA DOS AZULEJOS,1600-447,LISBOA,POINT (-9.238425500000005 38.723862699999984)
ELE05496,REE Epson - Gertal  (Col. Moderno),2021-05-22,38.7527,-9.15365,"RUA DR. JOAO SOARES, 19",1600-060,LISBOA,POINT (-9.153650000000027 38.752700000000004)
ELE05497,REE Epson - Gertal (Col. Planalto),2021-05-22,38.76796,-9.16639,"RUA ARMINDO RODRIGUES, 28",1600-414,LISBOA,POINT (-9.166389999999978 38.767960000000016)
ELE05498,REE Epson - Gertal (EB Josefa Óbidos),2021-05-22,38.71252,-9.16807,"R. CEL. RIBEIRO VIANA, 11",1399-040,LISBOA,POINT (-9.16807 38.712519999999984)
ELE05499,REE Epson - Gertal (EB Galinheiras),2021-05-22,38.7238627,-9.2384255,RUA DA MALUDA,1750-167,LISBOA,POINT (-9.238425500000005 38.723862699999984)
ELE05500,REE Epson - Gertal (EB S. Miguel),2021-05-22,38.7469263,-9.1455387,RUA JORGE FERREIRA DE VASCONCELOS,1700-255,LISBOA,POINT (-9.145538699999975 38.746926299999984)
ELE05502,REE Epson - Gertal (JI Alexandre Ferreira Dias),2021-05-22,38.70414,-9.19759,"RUA CORONEL PEREIRA DA SILVA, 18",1300-148,LISBOA,POINT (-9.197589999999991 38.704139999999995)
ELE05503,REE Epson - Gertal (Univ. Europeia),2021-05-22,38.76021,-9.19383,"ESTRADA DA CORREIA, 53",1500-210,LISBOA,POINT (-9.193829999999991 38.76020999999997)
ELE05508,REE Lux Concept - SAS Cantina da Ajuda,2021-05-22,38.710387,-9.2004295,CANTINA DA AJUDA - POLO UNIV. ALTO DA AJUDA,1300-344,LISBOA,POINT (-9.200429499999984 38.710387000000026)
ELE05541,REE Epson - Gertal  (Imprensa Nacional),2021-05-22,38.71746,-9.15197,"RUA DA IMPRENSA NACIONAL, 107",1250-125,LISBOA,POINT (-9.151970000000006 38.71746000000002)
ELE05546,REE Centro Português de Serigrafia,2021-05-22,38.71047,-9.15398,"rua dos industriais, 15",1249-023,LISBOA,POINT (-9.15397999999999 38.71046999999999)
ELE05556,REE JF Campolide - Posto de Higiene Urbana de Campolide,2021-05-22,38.727591,-9.161631,"Rua Marquês de Fronteira, 155",1070-294,LISBOA,POINT (-9.161631 38.72759100000002)
ELE05557,"REE Morais Leitão, G.T., S.S. & Associados",2021-05-22,38.72699,-9.1555,"Rua Castilho, 165",1070-050,LISBOA,POINT (-9.155500000000018 38.72699)
ELE05567,REE IDOM Engenharia (Multimac),2021-05-22,38.74686,-9.1654,"Rua General Firmino Miguel, 3 – B – R/C",1600-100,LISBOA,POINT (-9.165399999999977 38.74686000000003)
ELE05577,REE IEFP Lisboa e Vale do Tejo,2021-05-22,38.73445,-9.14687,"Rua das Picoas, Nº14",1069-003,LISBOA,POINT (-9.146869999999979 38.73444999999998)
ELE05587,REE Timestamp,2021-05-22,38.75339,-9.14501,"Praça de Alvalade, n.º 6- 11º F",1700-036,LISBOA,POINT (-9.145010000000013 38.753390000000024)
ELE05602,REE Diaverum - Lumiar,2021-05-22,38.76702,-9.15674,"R. Luís Pastor de Macedo, Lt. 12",1750-158,LISBOA,POINT (-9.156740000000013 38.76702)
ELE05606,REE Diaverum - Entrecampos,2021-05-22,38.7292396,-9.1455237,"Rua Andrade Corvo, 15",1050-007,LISBOA,POINT (-9.145523700000012 38.72923960000003)
ELE05610,REE Diaverum - Serviços Técnicos,2021-05-22,38.75435,-9.20202,"Rua Jorge Barradas, nº 30A, Benfica",1500-192,LISBOA,POINT (-9.202020000000005 38.75434999999999)
ELE05616,REE Sociedade Portuguesa de Diálise - Cruz Vermelha,2021-05-22,38.74588,-9.17489,"R. Duarte Galvão, nº 54",1549-008,LISBOA,POINT (-9.174890000000005 38.74588)
ELE05618,REE Epson - Digiset,2021-05-22,38.7085,-9.15046,"Rua do Instituto Industrial, 18E",1200-225,LISBOA,POINT (-9.15046000000001 38.708500000000015)
ELE05628,REE EElec - CED Pina Manique,2021-05-22,38.69874,-9.22485,"Rua dos Jerónimos, 5",1400-210,LISBOA,POINT (-9.224850000000004 38.69873999999999)
ELE05632,REE Lux Concept - UL - Faculdade de Medicina Veterinária,2021-05-22,38.7140777,-9.1954628,Av. Universidade Técnica,1300-477,LISBOA,POINT (-9.195462799999973 38.71407770000002)
ELE05643,REE Epson - Marisa Sofia Marques de Sousa,2021-05-22,38.76895,-9.17503,Azinhaga dos Ulmeiros nº 2C,1600-778,LISBOA,POINT (-9.175029999999992 38.76895000000002)
ELE05647,REE Ricoh - SPMS,2021-05-22,38.73979,-9.14676,"Av. ª da República,  61",1050-189,LISBOA,POINT (-9.146759999999972 38.73979000000003)
ELE05652,REE Centro Social Paroquial de Carnide,2021-05-22,38.76032,-9.19368,"Estrada da Correia, 6",1500-210,LISBOA,POINT (-9.193679999999972 38.76031999999998)
ELE05653,REE Confraria de São Vicente de Paulo,2021-05-22,38.76133,-9.18939,"Rua do Norte , 45",1600-537,LISBOA,POINT (-9.189390000000003 38.76132999999999)
ELE05654,REE EElec - Creche Caritas,2021-05-22,38.7590018,-9.1916164,"Rua Manuela Porto, 13A",1500-425,LISBOA,POINT (-9.191616399999987 38.75900180000002)
ELE05669,REE Epson - Gertal  (SANTANDER TOTTA),2021-05-22,38.73526,-9.15956,"RUA DA MESQUITA, 6  TORRE A",1070-238,LISBOA,POINT (-9.159559999999999 38.73525999999998)
ELE05670,REE Epson - Gertal  (CGD - FREE FLOW),2021-05-22,38.74192,-9.14183,"AVENIDA JOÃO XXI, 63",1000-300,LISBOA,POINT (-9.141830000000027 38.74191999999999)
ELE05672,REE Epson - Gertal  (Casa da Moeda),2021-05-22,38.7374815,-9.1430438,AVENIDA ANTÓNIO JOSÉ DE ALMEIDA,1000-042,LISBOA,POINT (-9.143043799999987 38.7374815)
ELE05690,REE Epson - Gertal  (IMHT - Instituto Tropical),2021-05-22,38.70084,-9.1818,R. DA JUNQUEIRA 100,1349-008,LISBOA,POINT (-9.18180000000001 38.70084000000003)
ELE05697,"REE Cashtrade Unipessoal, Lda",2021-05-22,38.7493,-9.19243,"Rua José Rodrigues, 1A",1500-378,LISBOA,POINT (-9.192430000000002 38.749300000000005)
ELE05699,REE Cashtrade - R. António Pereira Carrilho,2021-05-22,38.73387,-9.13535,"Rua António Pereira Carrilho, 5",1000-047,LISBOA,POINT (-9.135350000000017 38.733870000000024)
ELE05700,REE Cashtrade - R. Pinheiro Chagas,2021-05-22,38.73473,-9.15196,"Rua Pinheiro Chagas, 101B",1069-070,LISBOA,POINT (-9.151959999999974 38.73473000000001)
ELE05701,REE Cashtrade - R. Alexandre Herculano,2021-05-22,38.72061,-9.15382,"Rua Alexandre Herculano, 82-84",1250-012,LISBOA,POINT (-9.153819999999996 38.72061000000002)
ELE05712,REE ENGIE Hemera (Armazem),2021-05-22,38.70321,-9.17592,"Armazém ENGIE, R. Maria Isabel Saint-Léger 5",1300-145,LISBOA,POINT (-9.17592000000002 38.70321000000001)
ELE05720,REE Hotel Dom Palace - Lisboa,2021-05-22,38.7247225,-9.1603098,Av Eng. Duarte Pacheco,1070-110,LISBOA,POINT (-9.160309799999993 38.724722499999984)
ELE05725,REE Wondercom Sede (Lisboa),2021-05-22,38.7716576,-9.1804815,Campus do Lumiar - Edf Est do Paço do Lumiar,1649-038,LISBOA,POINT (-9.180481499999985 38.771657600000026)
ELE05726,REE Wondercom - Parque das Nações,2021-05-22,38.7678391,-9.101296,"Av. D. João II, Lote 1.04.01 4º Piso Sul",1998-017,LISBOA,POINT (-9.10129599999999 38.7678391)
ELE05733,"REE CTI Services Portugal, Unipessoal Lda.",2021-05-22,38.72317,-9.16331,"Rua Tierno Galvan, Torre 3, Piso 16",1070-274,LISBOA,POINT (-9.163310000000024 38.72316999999998)
ELE05738,REE Condomínio da Torre 15.5,2021-05-22,38.77679,-9.15061,"Alameda da Música, nº 26 - caixa da Administração",1750-418,LISBOA,POINT (-9.150609999999972 38.776790000000005)
ELE05739,REE Dotsi,2021-05-22,38.747764,-9.097876,"Rua 3 da Matinha, Edíficio Altejo 5º 505-B",1950-326,LISBOA,POINT (-9.097875999999985 38.74776400000002)
ELE05745,REE Electrão - Parque de Estacionamento de Alcântara,2021-05-22,38.7026211,-9.1709803,R. da Cintura do Porto de Lisboa,1350-352,LISBOA,POINT (-9.170980299999997 38.70262109999999)
ELE05748,REE Colégio Militar,2021-05-22,38.7600074,-9.1837095,"Colégio Militar, Largo da Luz",1600-149,LISBOA,POINT (-9.18370950000002 38.760007400000006)
ELE05749,REE Colégio de S. Tomás (multimac),2021-05-22,38.76667,-9.15313,"Av. Maria Helena Vieira, 39",1750-184,LISBOA,POINT (-9.153129999999976 38.766669999999976)
ELE05753,REE Comando Territorial de Lisboa,2021-05-22,38.711172,-9.148793,"Calçada do Combro, 96",1400-115,LISBOA,POINT (-9.148793000000012 38.711171999999976)
ELE05765,REE Portugal Capital Ventures - Lisboa,2021-05-22,38.742049,-9.150208,"Rua Ivone Silva Nº 6 12º Andar, Ed. ARCIS",1050-124,LISBOA,POINT (-9.15020800000002 38.74204900000001)
ELE05779,REE Modern Curiosity Unip Lda,2021-05-22,38.70672,-9.14595,"Avenida 24 de Julho 49, 1ºpiso - Time Out Market",1200-479,LISBOA,POINT (-9.145950000000028 38.70672000000002)
ELE05785,REE The Old Course Golf Club - Lisboa,2021-05-22,38.7976639,-9.2758611,"Av. Conselheiro Fernando Sousa, 1",1070-110,LISBOA,POINT (-9.275861099999986 38.797663899999975)
ELE05788,REE Epson - ISEC Lisboa,2021-05-22,38.76895,-9.15894,Alameda das Linhas de Torres 179,1750-142,LISBOA,POINT (-9.158939999999973 38.76895000000002)
ELE05792,REE Lux Concept - Centro Hospitalar Universitário Lisboa Norte,2021-05-22,38.7484333,-9.1606359,Av. Prof. Egas Moniz MB,1649-028,LISBOA,POINT (-9.160635899999988 38.74843329999999)
ELE05801,REE Epson - Gertal (CED Pina Manique),2021-05-22,38.7238627,-9.2384255,Rua dos Jeróminos,1400-210,LISBOA,POINT (-9.238425500000005 38.723862699999984)
ELE05810,REE Servassiste - Amoreiras,2021-05-22,38.7214481,-9.1617075,Av. Eng. Duarte Pacheco,1070-103,LISBOA,POINT (-9.161707499999977 38.721448099999975)
ELE05811,REE Servassiste - Spacio,2021-05-22,38.76223,-9.11601,Rua Cidade de Bolama 4,1800-079,LISBOA,POINT (-9.116010000000017 38.76222999999999)
ELE05827,REE Instituto Nacional de Cardiologia Preventiva,2021-05-22,38.735766,-9.154409,"Rua Dr. Nicolau Bettencourt, 45",1050-078,LISBOA,POINT (-9.154408999999987 38.73576600000001)
ELE05828,REE EElec - Centro Helen Keller,2021-05-22,38.7122832,-9.2133587,"Av. Bombeiros, 1",1400-036,LISBOA,POINT (-9.213358700000015 38.7122832)
ELE05835,REE EElec - Externato Marista de Lisboa,2021-05-22,38.747431,-9.181074,Rua Major Neutel de Abreu nº 11,1500-409,LISBOA,POINT (-9.181074000000024 38.747431000000006)
ELE05870,REE CSP (Starbucks),2021-05-22,38.74722,-9.17031,"Rua José Afonso, 6 Letra B (Lojas 1 e 4)",1600-130,LISBOA,POINT (-9.170309999999972 38.74722000000003)
ELE05873,REE Multimac - Guardamor,2021-05-22,38.75486,-9.14326,"Rua Luis Augusto Palmeirim, 11 A a 11 C",1700-274,LISBOA,POINT (-9.143259999999998 38.75486000000001)
ELE05892,REE Lux Concept - Hospital Santa Maria,2021-05-22,38.7484333,-9.1606359,Av. Prof. Egas Moniz MB,1649-028,LISBOA,POINT (-9.160635899999988 38.74843329999999)
ELE05911,REE Condomínio Lisboa Oriente,2021-05-22,38.7633,-9.10426,"Avenida Infante D. Henrique, 333H",1800-282,LISBOA,POINT (-9.10426000000001 38.763300000000015)
ELE05912,REE Alvaláxia,2021-05-22,38.7612299,-9.1617956,Rua Prof. Fernando da Fonseca,1600-616,LISBOA,POINT (-9.161795600000005 38.76122989999999)
ELE05918,REE Fundação Caixa Geral de Depósitos - Culturgest,2021-05-22,38.7409381,-9.142697,"Rua Arco do Cego , 50",1000-300,LISBOA,POINT (-9.142696999999998 38.740938099999994)
ELE05934,REE Hospital CUF Tejo,2021-05-22,38.70395,-9.17324,"Av. 24 de Julho, n.º 171 B",1350-352,LISBOA,POINT (-9.173240000000021 38.70395000000002)
ELE05947,REE Philips -  Ameixoeira,2021-05-22,38.78203,-9.15745,"Estrada de são Bartolomeu, 169 arm F",1750-167,LISBOA,POINT (-9.157449999999983 38.78203000000002)
ELE05957,REE Wattlamp - Bracinha e Silva,2021-05-22,38.7449979258,-9.20214214141,Rua da Venezuela 47-A,1500-618,LISBOA,POINT (-9.202142139999978 38.74499793000001)
ELE05972,REE Comando da Logística,2021-05-22,38.70922,-9.16697,"Avenida Infante Santo, 49",1399-056,LISBOA,POINT (-9.166969999999992 38.709220000000016)
ELE06019,REE Associação Escola Alemã de Lisboa,2021-05-22,38.7591768,-9.1637106,"Escola Alemã de Lisboa, Largo Willy  Brandt",1600-891,LISBOA,POINT (-9.163710600000002 38.75917679999998)
ELE06022,REE EElec - CEF D. Nuno Álvares Pereira,2021-05-22,38.69953,-9.19584,"Rua Alexandre Sá Pinto, nº26",1300-036,LISBOA,POINT (-9.195839999999976 38.69952999999998)
ELE06035,"REE Patris Serviços, S.A.",2021-05-22,38.72393,-9.15061,"Rua Duque de Palmela, 37 - 3º andar",1250-097,LISBOA,POINT (-9.150609999999972 38.723929999999996)
ELE06036,REE EElec - ES Padre António Vieira,2021-05-22,38.757826,-9.1360317,R. Marquês de Soveral,1749-063,LISBOA,POINT (-9.13603169999999 38.75782600000002)
ELE06038,"REE EElec - EB 2,3 das Olaias",2021-05-22,38.7393715,-9.1218051,Rua Professor Mira Fernandes,1900-383,LISBOA,POINT (-9.121805100000017 38.739371500000004)
ELE06102,REE Portspar Retail - Lumiar I,2021-05-22,38.779146,-9.1606184,Rua Jorge de Sena Célula E-Loja 1/2,1750-129,LISBOA,POINT (-9.160618399999976 38.779146000000026)
ELE06103,REE Portspar Retail - Lumiar II,2021-05-22,38.78341,-9.15715,"Rua Luís Oliveira Guimarães, nº 5",1750-328,LISBOA,POINT (-9.157150000000001 38.78341)
ELE06122,REE Ministério das Finanças (Av. Infante D.Henrique),2021-05-22,38.77536,-9.28061,"Avenida Infante D. Henrique, 1",1149-009,LISBOA,POINT (-9.280610000000024 38.77535999999998)
ELE06124,REE PreicewaterhouseCoopers (Lisboa),2021-05-22,38.72834,-9.1468,"Palácio Sottomayor, R. Sousa Martins, 1-1º Esq",1069-316,LISBOA,POINT (-9.146799999999985 38.72834)
ELE06129,REE Electrão - Luís Miguel Rodrigues,2021-05-22,38.77419,-9.1145,"Rua das Galés, nº11 - 5ºA",1990-162,LISBOA,POINT (-9.114500000000021 38.774189999999976)
ELE06133,"REE Multimac - E.I.P. - Electricidade Industrial Portuguesa, S.A",2021-05-22,38.72639,-9.14762,"Edifício E.I.P. - Av. Duque de Loulé, 110",1050-093,LISBOA,POINT (-9.147620000000018 38.72638999999998)
ELE06134,"REE Multimac - Dynamik Courtesy, Lda.",2021-05-22,38.72805,-9.15794,Rua Rodrigo da Fonseca 139,1070-241,LISBOA,POINT (-9.157939999999996 38.728049999999996)
ELE06135,REE iFix LDA,2021-05-22,38.73849,-9.14508,"Avenida Visconde Valmor, 20B",1000-292,LISBOA,POINT (-9.145080000000007 38.73849000000001)
ELE06149,REE Interplay LDA,2021-05-22,38.73787,-9.10358,Rua do Acucar 76,1950-009,LISBOA,POINT (-9.103580000000022 38.73786999999999)
ELE06157,REE ASAE - Laboratórios,2021-05-22,38.7718249,-9.1780952,"Estrada do Paço do Lumiar, Campus do Lumiar",1649-038,LISBOA,POINT (-9.178095199999973 38.77182490000001)
ELE06159,REE CGD - Sede,2021-05-22,38.74192,-9.14183,"Av. João XXI, 63",1000-300,LISBOA,POINT (-9.141830000000027 38.74191999999999)
ELE06193,REE CGD - Colaboradora Carolina Cunha,2021-05-22,38.74681,-9.13429,"Rua General Pimenta de Castro, nº10 – 3º D",1700-218,LISBOA,POINT (-9.134290000000021 38.74680999999998)
ELE06196,REE Instituto Nacional de Saúde Dr. Ricardo Jorge,2021-05-22,38.7648269,-9.1639443,Avenida Padre Cruz,1649-016,LISBOA,POINT (-9.163944300000026 38.7648269)
ELE06200,REE Condomínio (Edifício da Rua Virgílio Martinho),2021-05-22,38.76556,-9.1783,"Rua Virgílio Martinho, 6, fração 4.º esq",1600-821,LISBOA,POINT (-9.178299999999979 38.765559999999994)
ELE06201,REE Hanner e Hanniel,2021-05-22,38.743614,-9.136819,Avenida de Madrid 19F,1000-194,LISBOA,POINT (-9.136819000000003 38.74361399999998)
ELE06212,REE Afavias Engenharia e Construções,2021-05-22,38.77375,-9.09752,"Av. Dom João II, 25 2º Piso",1990-079,LISBOA,POINT (-9.097519999999975 38.77375000000001)
ELE06213,REE Skidatrends - C.C.Vasco da Gama,2021-05-22,38.767721,-9.0969636,"Av. Indico, Estacionam. CC.Vasco da Gama, Cais Norte",1990-094,LISBOA,POINT (-9.096963599999981 38.767720999999995)
ELE06247,REE Rubis Energia Portugal - Lisboa,2021-05-22,38.737618,-9.1515747,"Av. Conde Valbom, 96/98",1050-070,LISBOA,POINT (-9.151574700000026 38.737618)
ELE06258,REE Epson - VMF Lda,2021-05-22,38.76895,-9.17503,"Azinhaga dos Ulmeiros nº 2C, Paço do Lumiar",1600-778,LISBOA,POINT (-9.175029999999992 38.76895000000002)
ELE06275,REE ISCTE  - Instituto Universitário de Lisboa,2021-05-22,38.7476,-9.1535407,Av das Forças Armadas,1649-026,LISBOA,POINT (-9.153540700000008 38.74759999999998)
ELE06281,REE ReFood Carnide,2021-05-22,38.75912,-9.17995,Travessa da Luz 2,1600-165,LISBOA,POINT (-9.17995000000002 38.759119999999996)
ELE06296,REE EElec - Externato São José,2021-05-22,38.710058,-9.215626,"Av. das Descobertas, 27",1400-091,LISBOA,POINT (-9.215625999999986 38.710058000000004)
ELE06297,REE Lux Concept - Instituto de Ciências Sociais da Universidade de Lisboa,2021-05-22,38.74979,-9.1523,Av. Prof. Aníbal Bettencourt 9,1600-189,LISBOA,POINT (-9.152300000000025 38.74979000000002)
ELE06301,REE EElec - ES António Damásio,2021-05-22,38.770497,-9.108172,Av. Dr. Francisco Luís Gomes,1800-178,LISBOA,POINT (-9.108172000000025 38.77049699999998)
ELE06303,REE Sede Galp,2021-05-22,38.75597,-9.1729,"Rua Tomás da Fonseca, Torre A",1600-209,LISBOA,POINT (-9.172900000000027 38.75596999999999)
ELE06321,REE Clínica CUF Belém,2021-05-22,38.69976,-9.18189,"R. Manuel Maria Viana, 4",1300-383,LISBOA,POINT (-9.18189000000001 38.699760000000026)
ELE06331,REE BNP Paribas - Green Park,2021-05-22,38.7541269,-9.1722677,"Av. dos Combatentes, n.º 43 A , Piso 1",1600-042,LISBOA,POINT (-9.17226770000002 38.75412690000002)
ELE06332,REE CHULC - Hospital Sta. Marta,2021-05-22,38.72352,-9.14558,Rua de Stª. Marta nº. 50,1169-024,LISBOA,POINT (-9.145579999999995 38.72352000000001)
ELE06333,REE AHP - H10 Duque Loulé (Santa Marta),2021-05-22,38.72723,-9.14753,"Rua de Santa marta, 80 A",1050-088,LISBOA,POINT (-9.147530000000017 38.72723000000002)
ELE06361,REE Daikin - Marquês Bankinter,2021-05-22,38.725857,-9.149094,Praça Marquês de Pombal Nº13,1050-121,LISBOA,POINT (-9.149093999999991 38.72585700000002)
ELE06370,REE Interlâmpadas,2021-05-22,38.7369319404,-9.15140178466,"Av. Miguel Bombarda, 124",1050-167,LISBOA,POINT (-9.151401780000015 38.73693193999998)
ELE06371,REE SGPCM - Sede,2021-05-22,38.71371,-9.1663,"Rua Professor Gomes Teixeira, 2",1350-249,LISBOA,POINT (-9.166299999999978 38.71370999999999)
ELE06421,REE SGPCM - Edf da Almeida Brandão,2021-05-22,38.71201,-9.155786,"Rua Almeida Brandão, 7",1200-602,LISBOA,POINT (-9.155785999999978 38.71201000000002)
ELE06394,REE CNE - Agrupamento 0053 - Serafina,2021-05-22,38.7334999395,-9.16940434103,Travessa da Escola - Edifício da Escola,1070-117,LISBOA,POINT (-9.169404340000028 38.73349994)
ELE06398,REE Porto Editora - Espaço Professor Lisboa,2021-05-22,38.7485201,-9.1314247,"Avenida Estados Unidos da America, 1.A",1700-163,LISBOA,POINT (-9.131424700000025 38.74852010000001)
ELE06410,REE BIM (R. Castilho),2021-05-22,38.7202,-9.14951,"Rua Castilho, 5",1250-066,LISBOA,POINT (-9.14951000000002 38.72019999999998)
ELE06411,REE BIM (R. do Ouro),2021-05-22,38.71168,-9.13907,"Rua do Ouro, 219-241",1100-062,LISBOA,POINT (-9.139070000000004 38.71168)
ELE06412,"REE Medi Thalassa, Lda",2021-05-22,38.74449,-9.15384,"Rua Julieta Ferrão, 12",1600-131,LISBOA,POINT (-9.153840000000002 38.744489999999985)
